"Year","Geography","Product category","GeoCode","Value"
"2020","Newfoundland and Labrador","Electrical and electronic equipment",10,0.09
"2020","Newfoundland and Labrador","Packaging",10,0.32
"2020","Newfoundland and Labrador","Agriculture film",10,0
"2020","Newfoundland and Labrador","Textiles",10,0.04
"2020","Newfoundland and Labrador","Vehicles",10,3.87
"2020","Newfoundland and Labrador","Other products",10,0.17
"2020","Prince Edward Island","Total, all product categories",11,0.73
"2020","Prince Edward Island","Construction materials",11,0.02
"2020","Prince Edward Island","Electrical and electronic equipment",11,0.11
"2020","Prince Edward Island","Packaging",11,0.36
"2020","Prince Edward Island","Agriculture film",11,0.02
"2020","Prince Edward Island","Textiles",11,0.05
"2020","Prince Edward Island","Vehicles",11,0.07
"2020","Prince Edward Island","Other products",11,0.09
"2020","Nova Scotia","Total, all product categories",12,0.77
"2020","Nova Scotia","Construction materials",12,0.03
"2020","Nova Scotia","Electrical and electronic equipment",12,0.1
"2020","Nova Scotia","Packaging",12,0.4
"2020","Nova Scotia","Agriculture film",12,0
"2020","Nova Scotia","Textiles",12,0.05
"2020","Nova Scotia","Vehicles",12,0.06
"2020","Nova Scotia","Other products",12,0.13
"2020","New Brunswick","Total, all product categories",13,0.77
"2020","New Brunswick","Construction materials",13,0.03
"2020","New Brunswick","Electrical and electronic equipment",13,0.08
"2020","New Brunswick","Packaging",13,0.35
"2020","New Brunswick","Agriculture film",13,0
"2020","New Brunswick","Textiles",13,0.07
"2020","New Brunswick","Vehicles",13,0.04
"2020","New Brunswick","Other products",13,0.19
"2020","Quebec","Total, all product categories",24,0.82
"2020","Quebec","Construction materials",24,0.03
"2020","Quebec","Electrical and electronic equipment",24,0.09
"2020","Quebec","Packaging",24,0.4
"2020","Quebec","Agriculture film",24,0
"2020","Quebec","Textiles",24,0.05
"2020","Quebec","Vehicles",24,0.05
"2020","Quebec","Other products",24,0.19
"2020","Ontario","Total, all product categories",35,0.85
"2020","Ontario","Construction materials",35,0.03
"2020","Ontario","Electrical and electronic equipment",35,0.1
"2020","Ontario","Packaging",35,0.39
"2020","Ontario","Agriculture film",35,0
"2020","Ontario","Textiles",35,0.05
"2020","Ontario","Vehicles",35,0.02
"2020","Ontario","Other products",35,0.25
"2020","Manitoba","Total, all product categories",46,0.78
"2020","Manitoba","Construction materials",46,0.02
"2020","Manitoba","Electrical and electronic equipment",46,0.08
"2020","Manitoba","Packaging",46,0.41
"2020","Manitoba","Agriculture film",46,0.02
"2020","Manitoba","Textiles",46,0.06
"2020","Manitoba","Vehicles",46,0.05
"2020","Manitoba","Other products",46,0.15
"2020","Saskatchewan","Total, all product categories",47,0.8
"2020","Saskatchewan","Construction materials",47,0.03
"2020","Saskatchewan","Electrical and electronic equipment",47,0.07
"2020","Saskatchewan","Packaging",47,0.35
"2020","Saskatchewan","Agriculture film",47,0.07
"2020","Saskatchewan","Textiles",47,0.05
"2020","Saskatchewan","Vehicles",47,0.04
"2020","Saskatchewan","Other products",47,0.17
"2020","Alberta","Total, all product categories",48,0.8
"2020","Alberta","Construction materials",48,0.04
"2020","Alberta","Electrical and electronic equipment",48,0.09
"2020","Alberta","Packaging",48,0.39
"2020","Alberta","Agriculture film",48,0.02
"2020","Alberta","Textiles",48,0.07
"2020","Alberta","Vehicles",48,0.03
"2020","Alberta","Other products",48,0.17
"2020","British Columbia","Total, all product categories",59,0.79
"2020","British Columbia","Construction materials",59,0.04
"2020","British Columbia","Electrical and electronic equipment",59,0.03
"2020","British Columbia","Packaging",59,0.43
"2020","British Columbia","Agriculture film",59,0.01
"2020","British Columbia","Textiles",59,0.06
"2020","British Columbia","Vehicles",59,0.05
"2020","British Columbia","Other products",59,0.16
"2020","Yukon","Total, all product categories",60,4.68
"2020","Yukon","Construction materials",60,0.06
"2020","Yukon","Electrical and electronic equipment",60,0.12
"2020","Yukon","Packaging",60,0.36
"2020","Yukon","Agriculture film",60,0
"2020","Yukon","Textiles",60,0.06
"2020","Yukon","Vehicles",60,3.92
"2020","Yukon","Other products",60,0.16
"2020","Northwest Territories","Total, all product categories",61,4.62
"2020","Northwest Territories","Construction materials",61,0.03
"2020","Northwest Territories","Electrical and electronic equipment",61,0.11
"2020","Northwest Territories","Packaging",61,0.33
"2020","Northwest Territories","Agriculture film",61,0
"2020","Northwest Territories","Textiles",61,0.04
"2020","Northwest Territories","Vehicles",61,3.93
"2020","Northwest Territories","Other products",61,0.19
"2020","Nunavut","Total, all product categories",62,4.51
"2020","Nunavut","Construction materials",62,0.02
"2020","Nunavut","Electrical and electronic equipment",62,0.16
"2020","Nunavut","Packaging",62,0.18
"2020","Nunavut","Agriculture film",62,0
"2020","Nunavut","Textiles",62,0.04
"2020","Nunavut","Vehicles",62,3.92
"2020","Nunavut","Other products",62,0.18
